,study,group,n_hosts,n_guests,n_links,additions,deletions,swaps,skew,kurtosis,eigengap,treedist
7562,perfect12,perfect,17,17,17,2,0,2,0.608324221872,-1.18790577986,0.142968281549,0.0
7563,perfect12,perfect,17,17,17,2,0,3,0.600156312145,-1.19869483067,0.142968284016,0.0
7564,perfect12,perfect,17,17,17,2,0,3,0.611877681342,-1.18639649052,5.21529265995e-07,0.0
7565,perfect12,perfect,17,17,17,2,0,4,0.602053970573,-1.19515632224,0.142968284079,0.0
7566,perfect12,perfect,17,17,17,2,0,4,0.596864970965,-1.20946994386,0.142968100701,0.0
7567,perfect12,perfect,17,17,17,2,0,5,0.602026839107,-1.19547679768,0.142968281607,0.0
7568,perfect12,perfect,17,17,17,3,0,0,0.610652069726,-1.18010151986,0.142968284146,0.0
7569,perfect12,perfect,17,17,17,3,0,0,0.601475272585,-1.19981876332,0.142968284146,0.0
7570,perfect12,perfect,17,17,17,3,0,1,0.613463907385,-1.17652778311,0.142968282991,0.0
7571,perfect12,perfect,17,17,17,3,0,1,0.618003922758,-1.1737871892,5.2163752251e-07,0.0
7572,perfect12,perfect,17,17,17,3,0,2,0.609573275059,-1.18162227161,0.142968174966,0.0
7573,perfect12,perfect,17,17,17,3,0,2,0.608505119775,-1.18282782403,0.142968284083,0.0
7574,perfect12,perfect,17,17,17,3,0,3,0.616449890261,-1.17360843291,0.142968284121,0.0
7575,perfect12,perfect,17,17,17,3,0,3,0.62062884026,-1.16760961971,4.86521741117e-07,0.0
7576,perfect12,perfect,17,17,17,3,0,4,0.616550826754,-1.17351583166,0.142968281573,0.0
7577,perfect12,perfect,17,17,17,3,0,4,0.608868996892,-1.18264107985,0.142967917455,0.0
7578,perfect12,perfect,17,17,17,3,0,5,0.615683381034,-1.17482266297,0.142967923957,0.0
7579,perfect12,perfect,17,17,17,3,0,0,0.607025680525,-1.18473862704,0.142968176121,0.0
7580,perfect12,perfect,17,17,17,3,0,0,0.610652069726,-1.18010151986,0.142968284146,0.0
7581,perfect12,perfect,17,17,17,3,0,1,0.61360509871,-1.1763694119,0.142968282991,0.0
7582,perfect12,perfect,17,17,17,3,0,1,0.609415436432,-1.18168659699,0.142968284146,0.0
7583,perfect12,perfect,17,17,17,3,0,2,0.601453115274,-1.19985510571,0.142968100726,0.0
7584,perfect12,perfect,17,17,17,3,0,2,0.617783231296,-1.17449906649,5.2163752251e-07,0.0
7585,perfect12,perfect,17,17,17,3,0,3,0.604607981438,-1.18790043634,0.142968176054,0.0
7586,perfect12,perfect,17,17,17,3,0,3,0.617846078694,-1.17425684655,2.6290016919e-07,0.0
7587,perfect12,perfect,17,17,17,3,0,4,0.612771889298,-1.17673233063,2.02772089501e-05,0.0
7588,perfect12,perfect,17,17,17,3,0,4,0.616133177288,-1.17632093295,2.5819021543e-07,0.0
7589,perfect12,perfect,17,17,17,3,0,5,0.599592333759,-1.20236164379,0.142967946963,0.0
7590,perfect12,perfect,17,17,17,4,0,0,0.620248989103,-1.17276900609,0.142968282966,0.0
7591,perfect12,perfect,17,17,17,4,0,0,0.617108116224,-1.16771711856,0.142968176121,0.0
7592,perfect12,perfect,17,17,17,4,0,1,0.619534720235,-1.16453326541,0.142968284146,0.0
7593,perfect12,perfect,17,17,17,4,0,1,0.617255911349,-1.16743044142,0.142968284146,0.0
7594,perfect12,perfect,17,17,17,4,0,2,0.628262735419,-1.15608398618,5.17695031732e-07,0.0
7595,perfect12,perfect,17,17,17,4,0,2,0.610217957914,-1.18396986374,3.23167272498e-07,0.0
7596,perfect12,perfect,17,17,17,4,0,3,0.633812795595,-1.14993287395,5.21529273101e-07,0.0
7597,perfect12,perfect,17,17,17,4,0,3,0.627721186588,-1.1567464115,2.62898343983e-07,0.0
7598,perfect12,perfect,17,17,17,4,0,4,0.631438483803,-1.15168530159,0.142968284095,0.0
7599,perfect12,perfect,17,17,17,4,0,4,0.616239714795,-1.17559510144,0.142968176095,0.0
7600,perfect12,perfect,17,17,17,4,0,5,0.62453943184,-1.15859248476,5.49502523928e-06,0.0
7601,perfect12,perfect,17,17,17,4,0,0,0.615205775727,-1.17006261996,0.142968176121,0.0
7602,perfect12,perfect,17,17,17,4,0,0,0.618824147233,-1.16538579775,0.142968284146,0.0
7603,perfect12,perfect,17,17,17,4,0,1,0.622602384382,-1.16176633516,0.142968176095,0.0
7604,perfect12,perfect,17,17,17,4,0,1,0.60631720137,-1.18957982015,0.142968176121,0.0
7605,perfect12,perfect,17,17,17,4,0,2,0.618926248305,-1.16864476488,1.02661722501e-06,0.0
7606,perfect12,perfect,17,17,17,4,0,2,0.614810470623,-1.17057807141,0.142968176054,0.0
7607,perfect12,perfect,17,17,17,4,0,3,0.628694630815,-1.15356194022,3.38622590865e-05,0.0
7608,perfect12,perfect,17,17,17,4,0,3,0.626332856727,-1.15723559826,0.142968054961,0.0
7609,perfect12,perfect,17,17,17,4,0,4,0.618896769734,-1.16533957002,0.142968100701,0.0
7610,perfect12,perfect,17,17,17,4,0,4,0.617305211877,-1.16742207453,0.142968098141,0.0
7611,perfect12,perfect,17,17,17,4,0,5,0.610527865749,-1.18266090197,0.000901464513515,0.0
7612,perfect12,perfect,17,17,17,5,0,0,0.633622825803,-1.14349731668,0.142968176095,0.0
7613,perfect12,perfect,17,17,17,5,0,0,0.620554430181,-1.16704621348,0.142968284146,0.0
7614,perfect12,perfect,17,17,17,5,0,1,0.636741601367,-1.15013572603,5.21529316622e-07,0.0
7615,perfect12,perfect,17,17,17,5,0,1,0.634456294564,-1.14239404666,0.142968284121,0.0
7616,perfect12,perfect,17,17,17,5,0,2,0.622369500561,-1.16479898985,0.142968280705,0.0
7617,perfect12,perfect,17,17,17,5,0,2,0.632994934227,-1.14317455393,0.142968282991,0.0
7618,perfect12,perfect,17,17,17,5,0,3,0.626890576471,-1.15155587631,0.000901814765055,0.0
7619,perfect12,perfect,17,17,17,5,0,3,0.649955537033,-1.12562775771,2.62681917107e-07,0.0
7620,perfect12,perfect,17,17,17,5,0,4,0.636488023993,-1.15056554466,5.21529224251e-07,0.0
7621,perfect12,perfect,17,17,17,5,0,4,0.647163577382,-1.1265196135,2.22743459233e-07,0.0
7622,perfect12,perfect,17,17,17,5,0,5,0.631057693994,-1.14572389437,0.142968174966,0.0
7623,perfect13,perfect,190,190,190,0,0,0,1.4173173108,0.51161035138,0.000198539090515,0.0
7624,perfect13,perfect,190,190,190,0,0,5,1.41859078159,0.517464192288,0.000198539090514,0.0
7625,perfect13,perfect,190,190,190,0,0,11,1.41959421837,0.522186697437,0.000194795397546,0.0
7626,perfect13,perfect,190,190,190,0,0,17,1.42105737432,0.524892262502,0.000142871432662,0.0
7627,perfect13,perfect,190,190,190,0,0,22,1.41794109954,0.513934227841,0.000146615141992,0.0
7628,perfect13,perfect,190,190,190,0,0,28,1.41989427928,0.520052231935,5.56696226885e-05,0.0
7629,perfect13,perfect,190,190,190,0,0,34,1.42193685762,0.533002015721,0.000194792564701,0.0
7630,perfect13,perfect,190,190,190,0,0,39,1.42042684567,0.525088068205,0.00019479539544,0.0
7631,perfect13,perfect,190,190,190,0,0,45,1.42022065765,0.521373129426,0.000198536758525,0.0
7632,perfect13,perfect,190,190,190,0,0,51,1.4240290692,0.541543634098,5.19256198102e-05,0.0
7633,perfect13,perfect,190,190,190,0,0,57,1.42504109492,0.543418826573,5.19194476736e-05,0.0
7634,perfect13,perfect,190,190,190,5,0,0,1.42050432874,0.528040211518,0.000198539090477,0.0
7635,perfect13,perfect,190,190,190,5,0,5,1.41896772122,0.51893454386,0.000194795388458,0.0
7636,perfect13,perfect,190,190,190,5,0,11,1.42476525426,0.542854950174,0.000198536259294,0.0
7637,perfect13,perfect,190,190,190,5,0,17,1.42403749551,0.542824875549,0.000198536257792,0.0
7638,perfect13,perfect,190,190,190,5,0,22,1.4223606836,0.536788197267,0.000198536259518,0.0
7639,perfect13,perfect,190,190,190,5,0,28,1.42478113477,0.545270940438,0.000198539083712,0.0
7640,perfect13,perfect,190,190,190,5,0,34,1.42366166983,0.545473087622,0.000198536756634,0.0
7641,perfect13,perfect,190,190,190,5,0,39,1.42581324331,0.548154769369,5.19231557163e-05,0.0
7642,perfect13,perfect,190,190,190,5,0,45,1.43291548175,0.581611126746,0.000198539088046,0.0
7643,perfect13,perfect,190,190,190,5,0,51,1.43280783208,0.579542587032,5.5660525264e-05,0.0
7644,perfect13,perfect,190,190,190,5,0,57,1.42966594185,0.566146603082,3.27938982636e-08,0.0
7645,perfect13,perfect,190,190,190,11,0,0,1.42745252126,0.560743529474,0.000198539089515,0.0
7646,perfect13,perfect,190,190,190,11,0,5,1.4280282432,0.563404458007,5.56697012195e-05,0.0
7647,perfect13,perfect,190,190,190,11,0,11,1.42785276979,0.560079451362,0.000198539089401,0.0
7648,perfect13,perfect,190,190,190,11,0,17,1.43039855312,0.570170981244,0.000198536258218,0.0
7649,perfect13,perfect,190,190,190,11,0,22,1.43457294369,0.59070708066,0.000198532786397,0.0
7650,perfect13,perfect,190,190,190,11,0,28,1.43376017896,0.585377090468,0.000198536255647,0.0
7651,perfect13,perfect,190,190,190,11,0,34,1.43232000807,0.585955971463,0.000198532787906,0.0
7652,perfect13,perfect,190,190,190,11,0,39,1.43348369572,0.583242556984,1.32198761271e-07,0.0
7653,perfect13,perfect,190,190,190,11,0,45,1.43591955015,0.594847672088,0.000194789086192,0.0
7654,perfect13,perfect,190,190,190,11,0,51,1.44059509468,0.605466633029,3.75323972257e-06,0.0
7655,perfect13,perfect,190,190,190,11,0,57,1.43779219229,0.598336581206,0.000142868506245,0.0
7656,perfect13,perfect,190,190,190,17,0,0,1.44206401907,0.615726764634,0.000198534587212,0.0
7657,perfect13,perfect,190,190,190,17,0,5,1.45494066094,0.655542677952,3.75090361127e-06,0.0
7658,perfect13,perfect,190,190,190,17,0,11,1.44175041707,0.609254886118,0.000198532793294,0.0
7659,perfect13,perfect,190,190,190,17,0,17,1.445539425,0.631849483326,0.000198534586294,0.0
7660,perfect13,perfect,190,190,190,17,0,22,1.4435638178,0.617850312311,5.56673726049e-05,0.0
7661,perfect13,perfect,190,190,190,17,0,28,1.45033410099,0.649137642718,0.000194795375577,0.0
7662,perfect13,perfect,190,190,190,17,0,34,1.4413312966,0.631410636709,3.75850111345e-06,0.0
7663,perfect13,perfect,190,190,190,17,0,39,1.44306138388,0.625375161503,5.56606739925e-05,0.0
7664,perfect13,perfect,190,190,190,17,0,45,1.44378856164,0.622217467096,5.19204237754e-05,0.0
7665,perfect13,perfect,190,190,190,17,0,51,1.44225244107,0.620949108541,0.000142871319699,0.0
7666,perfect13,perfect,190,190,190,17,0,57,1.45604854849,0.672246314262,5.56628834145e-05,0.0
7667,perfect13,perfect,190,190,190,22,0,0,1.44670289325,0.644843307141,0.000198534588328,0.0
7668,perfect13,perfect,190,190,190,22,0,5,1.44134165109,0.620929039131,0.000198536258136,0.0
7669,perfect13,perfect,190,190,190,22,0,11,1.44124986332,0.621276448861,5.56178992932e-05,0.0
7670,perfect13,perfect,190,190,190,22,0,17,1.45217420892,0.670856117861,0.000198539089489,0.0
7671,perfect13,perfect,190,190,190,22,0,22,1.45394898229,0.664170109452,0.000194786135285,0.0
7672,perfect13,perfect,190,190,190,22,0,28,1.45090239564,0.653891719646,0.000198536756775,0.0
7673,perfect13,perfect,190,190,190,22,0,34,1.45395581657,0.669916614976,0.000142871291305,0.0
7674,perfect13,perfect,190,190,190,22,0,39,1.44525539416,0.641984426649,0.000198532790613,0.0
7675,perfect13,perfect,190,190,190,22,0,45,1.45513357463,0.678139001108,0.000146599296872,0.0
7676,perfect13,perfect,190,190,190,22,0,51,1.46097539601,0.687578188226,5.19202553697e-05,0.0
7677,perfect13,perfect,190,190,190,22,0,57,1.44924067753,0.652358337454,5.1944542542e-05,0.0
7678,perfect13,perfect,190,190,190,28,0,0,1.4618023621,0.692832365984,0.000198539089363,0.0
7679,perfect13,perfect,190,190,190,28,0,5,1.46181992157,0.703378383306,5.56696173843e-05,0.0
7680,perfect13,perfect,190,190,190,28,0,11,1.45854226221,0.698170909818,5.56667848359e-05,0.0
7681,perfect13,perfect,190,190,190,28,0,17,1.46144085585,0.696179991537,0.000146612256082,0.0
7682,perfect13,perfect,190,190,190,28,0,22,1.46138137026,0.702511768396,3.7522539742e-06,0.0
7683,perfect13,perfect,190,190,190,28,0,28,1.4721383476,0.745847052727,0.000146558603507,0.0
7684,perfect13,perfect,190,190,190,28,0,34,1.4719588767,0.738485643686,0.000198532257521,0.0
7685,perfect13,perfect,190,190,190,28,0,39,1.46446465831,0.706339099741,0.000142867432635,0.0
7686,perfect13,perfect,190,190,190,28,0,45,1.46536605264,0.723194753807,5.56606912885e-05,0.0
7687,perfect13,perfect,190,190,190,28,0,51,1.47205492192,0.742660091751,0.000194786257437,0.0
7688,perfect13,perfect,190,190,190,28,0,57,1.46722058706,0.717562015737,5.18686109676e-05,0.0
7689,perfect13,perfect,190,190,190,34,0,0,1.476117885,0.758592333246,3.75619902293e-06,0.0
7690,perfect13,perfect,190,190,190,34,0,5,1.46735160989,0.744948609474,0.000198539087283,0.0
7691,perfect13,perfect,190,190,190,34,0,11,1.46812808818,0.725132455774,0.000198535119815,0.0
7692,perfect13,perfect,190,190,190,34,0,17,1.47646082435,0.755308137994,0.00014660997936,0.0
7693,perfect13,perfect,190,190,190,34,0,22,1.47945564105,0.757268878934,5.56155666391e-05,0.0
7694,perfect13,perfect,190,190,190,34,0,28,1.47607792185,0.766600964065,0.000198535118561,0.0
7695,perfect13,perfect,190,190,190,34,0,34,1.47332959502,0.754556536898,9.06515351673e-09,0.0
7696,perfect13,perfect,190,190,190,34,0,39,1.47256715243,0.750625386518,5.56630141415e-05,0.0
7697,perfect13,perfect,190,190,190,34,0,45,1.46625064213,0.73155752192,0.000198536272833,0.0
7698,perfect13,perfect,190,190,190,34,0,51,1.47038195723,0.746300357749,0.000142861644659,0.0
7699,perfect13,perfect,190,190,190,34,0,57,1.48297319655,0.788888200372,0.000142813530651,0.0
7700,perfect13,perfect,190,190,190,39,0,0,1.48325946628,0.784746148725,0.000146560942065,0.0
7701,perfect13,perfect,190,190,190,39,0,5,1.48178371435,0.784829934395,0.000142874281234,0.0
7702,perfect13,perfect,190,190,190,39,0,11,1.48570038746,0.787425080199,5.19196682611e-05,0.0
7703,perfect13,perfect,190,190,190,39,0,17,1.48294588829,0.791920088849,5.56920212329e-05,0.0
7704,perfect13,perfect,190,190,190,39,0,22,1.48636132872,0.791923101767,5.56635704916e-05,0.0
7705,perfect13,perfect,190,190,190,39,0,28,1.48495995858,0.781424324851,5.19608356342e-09,0.0
7706,perfect13,perfect,190,190,190,39,0,34,1.48181435095,0.780256385146,3.91528365284e-09,0.0
7707,perfect13,perfect,190,190,190,39,0,39,1.48669705725,0.814220014137,0.000194792386891,0.0
7708,perfect13,perfect,190,190,190,39,0,45,1.49121009777,0.825810075072,2.33498642643e-09,0.0
7709,perfect13,perfect,190,190,190,39,0,51,1.48325095941,0.803617969961,0.000194791423998,0.0
7710,perfect13,perfect,190,190,190,39,0,57,1.47317570194,0.751632037554,3.15083008573e-08,0.0
7711,perfect13,perfect,190,190,190,45,0,0,1.49547425263,0.843723446182,0.000146560936981,0.0
7712,perfect13,perfect,190,190,190,45,0,5,1.50558268167,0.881514799709,0.000198534587174,0.0
7713,perfect13,perfect,190,190,190,45,0,11,1.48482508103,0.800922236695,5.19264680201e-05,0.0
7714,perfect13,perfect,190,190,190,45,0,17,1.49853812654,0.838800475591,3.74760488819e-06,0.0
7715,perfect13,perfect,190,190,190,45,0,22,1.50003497072,0.862184561217,0.000194785734535,0.0
7716,perfect13,perfect,190,190,190,45,0,28,1.49783620098,0.856675591773,0.000146614320919,0.0
7717,perfect13,perfect,190,190,190,45,0,34,1.50782781702,0.893880479841,5.56658688824e-05,0.0
7718,perfect13,perfect,190,190,190,45,0,39,1.49625275129,0.842151044999,5.56610060309e-05,0.0
7719,perfect13,perfect,190,190,190,45,0,45,1.50820565185,0.888568445819,0.000146605421161,0.0
7720,perfect13,perfect,190,190,190,45,0,51,1.50952732229,0.903622011788,1.30181214475e-06,0.0
7721,perfect13,perfect,190,190,190,45,0,57,1.49916936347,0.851149638661,3.74805670678e-06,0.0
7722,perfect13,perfect,190,190,190,51,0,0,1.5107624687,0.920070345393,0.000198539089364,0.0
7723,perfect13,perfect,190,190,190,51,0,5,1.51801745007,0.92297709914,0.000142814035572,0.0
7724,perfect13,perfect,190,190,190,51,0,11,1.5087490357,0.901020823379,5.19198320035e-05,0.0
7725,perfect13,perfect,190,190,190,51,0,17,1.50523554815,0.871271857554,0.000194794066367,0.0
7726,perfect13,perfect,190,190,190,51,0,22,1.50849393218,0.90409759082,5.56881189189e-05,0.0
7727,perfect13,perfect,190,190,190,51,0,28,1.5026577166,0.892412605753,0.000198539087044,0.0
7728,perfect13,perfect,190,190,190,51,0,34,1.50654708381,0.882161941959,5.17010079193e-09,0.0
7729,perfect13,perfect,190,190,190,51,0,39,1.51560706172,0.93547432771,0.000146608863518,0.0
7730,perfect13,perfect,190,190,190,51,0,45,1.51198483099,0.909109208882,0.000198532293679,0.0
7731,perfect13,perfect,190,190,190,51,0,51,1.50087371659,0.88064947347,4.44044800929e-12,0.0
7732,perfect13,perfect,190,190,190,51,0,57,1.51658978204,0.921980124899,0.000194785677905,0.0
7733,perfect13,perfect,190,190,190,57,0,0,1.5259531006,0.973252267299,5.56178989548e-05,0.0
7734,perfect13,perfect,190,190,190,57,0,5,1.51753860814,0.92890698976,0.00019853458353,0.0
7735,perfect13,perfect,190,190,190,57,0,11,1.53069925078,0.996170138757,3.75013691034e-06,0.0
7736,perfect13,perfect,190,190,190,57,0,17,1.53388551741,1.00326250995,6.23266211974e-08,0.0
7737,perfect13,perfect,190,190,190,57,0,22,1.5408971635,1.02689442144,5.56645018657e-05,0.0
7738,perfect13,perfect,190,190,190,57,0,28,1.53145579568,0.990641219805,0.00019479306109,0.0
7739,perfect13,perfect,190,190,190,57,0,34,1.53647762585,1.01177859014,0.00014655577225,0.0
7740,perfect13,perfect,190,190,190,57,0,39,1.52792937241,0.972416511115,0.000142811232967,0.0
7741,perfect13,perfect,190,190,190,57,0,45,1.52407299396,0.97369073523,1.32677499654e-07,0.0
7742,perfect13,perfect,190,190,190,57,0,51,1.53531144029,0.996505633764,4.0285948355e-08,0.0
7743,perfect13,perfect,190,190,190,57,0,57,1.53494954242,1.00313769843,6.93840211952e-08,0.0
7744,perfect14,perfect,173,173,173,0,0,0,1.25731845741,0.0986458712037,1.09145415719e-05,0.0
7745,perfect14,perfect,173,173,173,0,0,5,1.25722883136,0.0977498229424,5.45615420444e-06,0.0
7746,perfect14,perfect,173,173,173,0,0,10,1.25822764098,0.104305445672,1.0914541563e-05,0.0
7747,perfect14,perfect,173,173,173,0,0,15,1.25691629561,0.0986804765815,1.09131370842e-05,0.0
7748,perfect14,perfect,173,173,173,0,0,20,1.25682417736,0.100060032989,1.09145214791e-05,0.0
7749,perfect14,perfect,173,173,173,0,0,25,1.2573673788,0.0995979973563,1.09132697226e-05,0.0
7750,perfect14,perfect,173,173,173,0,0,31,1.25843831913,0.106113309144,1.09132708448e-05,0.0
7751,perfect14,perfect,173,173,173,0,0,36,1.2620324705,0.119258463479,5.45833296695e-06,0.0
7752,perfect14,perfect,173,173,173,0,0,41,1.26289565288,0.124746605863,5.45835231414e-06,0.0
7753,perfect14,perfect,173,173,173,0,0,46,1.26086469628,0.117807013397,1.09130018475e-05,0.0
7754,perfect14,perfect,173,173,173,0,0,51,1.25974045895,0.114785864605,5.45747361569e-06,0.0
7755,perfect14,perfect,173,173,173,5,0,0,1.26500797185,0.128577386723,1.09145415705e-05,0.0
7756,perfect14,perfect,173,173,173,5,0,5,1.26381861378,0.115252233931,1.09145321887e-05,0.0
7757,perfect14,perfect,173,173,173,5,0,10,1.2667215378,0.134059031525,5.45872804825e-06,0.0
7758,perfect14,perfect,173,173,173,5,0,15,1.26708750182,0.138483391909,1.09145415697e-05,0.0
7759,perfect14,perfect,173,173,173,5,0,20,1.26113259866,0.118344226441,1.0914415232e-05,0.0
7760,perfect14,perfect,173,173,173,5,0,25,1.26764255613,0.147252913469,1.0913931376e-05,0.0
7761,perfect14,perfect,173,173,173,5,0,31,1.26586646591,0.130535497783,2.00976213449e-09,0.0
7762,perfect14,perfect,173,173,173,5,0,36,1.27184145533,0.159345948727,5.45646429995e-06,0.0
7763,perfect14,perfect,173,173,173,5,0,41,1.26932567483,0.152942821377,6.62180976718e-10,0.0
7764,perfect14,perfect,173,173,173,5,0,46,1.26770999057,0.132476737615,5.45772446214e-06,0.0
7765,perfect14,perfect,173,173,173,5,0,51,1.27223652167,0.165367912817,1.89940552175e-09,0.0
7766,perfect14,perfect,173,173,173,10,0,0,1.27405661312,0.169660741734,1.09145321874e-05,0.0
7767,perfect14,perfect,173,173,173,10,0,5,1.27863805644,0.181807810543,5.45837480859e-06,0.0
7768,perfect14,perfect,173,173,173,10,0,10,1.27468210249,0.172000615059,1.0914530856e-05,0.0
7769,perfect14,perfect,173,173,173,10,0,15,1.2798066538,0.185600891056,5.45834562837e-06,0.0
7770,perfect14,perfect,173,173,173,10,0,20,1.27775120932,0.17741849059,1.09144152307e-05,0.0
7771,perfect14,perfect,173,173,173,10,0,25,1.28096524072,0.193252106034,1.0912644524e-05,0.0
7772,perfect14,perfect,173,173,173,10,0,31,1.28024672849,0.187054373343,5.45766289628e-06,0.0
7773,perfect14,perfect,173,173,173,10,0,36,1.2768163222,0.177507263589,2.14254303188e-09,0.0
7774,perfect14,perfect,173,173,173,10,0,41,1.2775069776,0.182900098796,5.45639185034e-06,0.0
7775,perfect14,perfect,173,173,173,10,0,46,1.28379096155,0.202890245018,5.45760629134e-06,0.0
7776,perfect14,perfect,173,173,173,10,0,51,1.27885632046,0.182801921194,5.45747653868e-06,0.0
7777,perfect14,perfect,173,173,173,15,0,0,1.27917965614,0.18138406056,1.09145321883e-05,0.0
7778,perfect14,perfect,173,173,173,15,0,5,1.28125383274,0.18761580488,1.09145415719e-05,0.0
7779,perfect14,perfect,173,173,173,15,0,10,1.28287566048,0.19711799064,1.0913137114e-05,0.0
7780,perfect14,perfect,173,173,173,15,0,15,1.29010103235,0.223104027624,1.09126542283e-05,0.0
7781,perfect14,perfect,173,173,173,15,0,20,1.28285852771,0.207595989487,1.09145321892e-05,0.0
7782,perfect14,perfect,173,173,173,15,0,25,1.29920382955,0.260725423019,1.71358927048e-10,0.0
7783,perfect14,perfect,173,173,173,15,0,31,1.29062360404,0.234245025414,1.09131357489e-05,0.0
7784,perfect14,perfect,173,173,173,15,0,36,1.29868994152,0.267886854825,5.45698528498e-06,0.0
7785,perfect14,perfect,173,173,173,15,0,41,1.29434309591,0.248572514085,4.14893630563e-09,0.0
7786,perfect14,perfect,173,173,173,15,0,46,1.29207829172,0.23955874062,1.4037633278e-09,0.0
7787,perfect14,perfect,173,173,173,15,0,51,1.30599316907,0.297071716663,5.45770642502e-06,0.0
7788,perfect14,perfect,173,173,173,20,0,0,1.29834483186,0.242014367411,1.09144146836e-05,0.0
7789,perfect14,perfect,173,173,173,20,0,5,1.29875598129,0.260867169035,1.09145402396e-05,0.0
7790,perfect14,perfect,173,173,173,20,0,10,1.30067215228,0.265105353813,5.45735024193e-06,0.0
7791,perfect14,perfect,173,173,173,20,0,15,1.30484935799,0.272582517763,1.0914528136e-05,0.0
7792,perfect14,perfect,173,173,173,20,0,20,1.30499411284,0.289254619688,5.458334011e-06,0.0
7793,perfect14,perfect,173,173,173,20,0,25,1.30241955741,0.273942795225,1.09137951361e-05,0.0
7794,perfect14,perfect,173,173,173,20,0,31,1.29946434365,0.255630233366,5.45760805881e-06,0.0
7795,perfect14,perfect,173,173,173,20,0,36,1.30482374157,0.276659878732,5.45647838246e-06,0.0
7796,perfect14,perfect,173,173,173,20,0,41,1.3067897269,0.288668693698,5.45711593292e-06,0.0
7797,perfect14,perfect,173,173,173,20,0,46,1.3036452849,0.298493088065,1.09130752302e-05,0.0
7798,perfect14,perfect,173,173,173,20,0,51,1.31424899427,0.32905361174,1.09124014553e-05,0.0
7799,perfect14,perfect,173,173,173,25,0,0,1.31334202163,0.320760642636,5.45661536666e-06,0.0
7800,perfect14,perfect,173,173,173,25,0,5,1.31259132739,0.314371023407,1.09145406855e-05,0.0
7801,perfect14,perfect,173,173,173,25,0,10,1.3087633769,0.310619044278,1.09144048688e-05,0.0
7802,perfect14,perfect,173,173,173,25,0,15,1.32300654237,0.349142565006,5.45721396072e-06,0.0
7803,perfect14,perfect,173,173,173,25,0,20,1.30789832535,0.289960885514,1.09143955749e-05,0.0
7804,perfect14,perfect,173,173,173,25,0,25,1.30956865637,0.298875186794,5.45773928007e-06,0.0
7805,perfect14,perfect,173,173,173,25,0,31,1.32527825524,0.352433179693,1.09126444752e-05,0.0
7806,perfect14,perfect,173,173,173,25,0,36,1.32228031548,0.367875706957,5.45747782743e-06,0.0
7807,perfect14,perfect,173,173,173,25,0,41,1.32110745706,0.352098734926,5.45761641213e-06,0.0
7808,perfect14,perfect,173,173,173,25,0,46,1.32139562494,0.349416993915,5.45746131131e-06,0.0
7809,perfect14,perfect,173,173,173,25,0,51,1.31440129596,0.339842382564,5.45746674963e-06,0.0
7810,perfect14,perfect,173,173,173,31,0,0,1.33336342772,0.372777719029,1.09145412233e-05,0.0
7811,perfect14,perfect,173,173,173,31,0,5,1.33527638095,0.405301976303,1.0914405304e-05,0.0
7812,perfect14,perfect,173,173,173,31,0,10,1.337455604,0.414216257047,8.73269456747e-10,0.0
7813,perfect14,perfect,173,173,173,31,0,15,1.32681221583,0.357110760239,5.45661443985e-06,0.0
7814,perfect14,perfect,173,173,173,31,0,20,1.3269908707,0.360712793501,5.45834404475e-06,0.0
7815,perfect14,perfect,173,173,173,31,0,25,1.33144504253,0.387202765264,5.45672122376e-06,0.0
7816,perfect14,perfect,173,173,173,31,0,31,1.32740337761,0.341701320162,5.45766473348e-06,0.0
7817,perfect14,perfect,173,173,173,31,0,36,1.32851353554,0.366291284218,2.43902524844e-08,0.0
7818,perfect14,perfect,173,173,173,31,0,41,1.34092997896,0.436899922224,1.60820734507e-09,0.0
7819,perfect14,perfect,173,173,173,31,0,46,1.33878553297,0.405420207581,5.45693903486e-06,0.0
7820,perfect14,perfect,173,173,173,31,0,51,1.33506692198,0.4138735537,2.55496601653e-09,0.0
7821,perfect14,perfect,173,173,173,36,0,0,1.34581687963,0.427578799334,1.09139323721e-05,0.0
7822,perfect14,perfect,173,173,173,36,0,5,1.34710454597,0.43544966023,1.09145389069e-05,0.0
7823,perfect14,perfect,173,173,173,36,0,10,1.3450748171,0.440666971918,5.45733952872e-06,0.0
7824,perfect14,perfect,173,173,173,36,0,15,1.35711042748,0.486814048046,5.45546064679e-06,0.0
7825,perfect14,perfect,173,173,173,36,0,20,1.34232987405,0.422782811506,1.09139215434e-05,0.0
7826,perfect14,perfect,173,173,173,36,0,25,1.343693214,0.433725670956,1.10844666779e-11,0.0
7827,perfect14,perfect,173,173,173,36,0,31,1.35494398645,0.469055151502,5.45647740235e-06,0.0
7828,perfect14,perfect,173,173,173,36,0,36,1.34263887058,0.430325309763,5.45594303114e-06,0.0
7829,perfect14,perfect,173,173,173,36,0,41,1.34465352084,0.436142347039,5.45721234735e-06,0.0
7830,perfect14,perfect,173,173,173,36,0,46,1.34603056604,0.435283829372,1.09130005566e-05,0.0
7831,perfect14,perfect,173,173,173,36,0,51,1.35247185602,0.458847867389,5.45808080776e-06,0.0
7832,perfect14,perfect,173,173,173,41,0,0,1.35285446545,0.455889260824,1.09139319253e-05,0.0
7833,perfect14,perfect,173,173,173,41,0,5,1.36807140816,0.51936535855,5.45648939543e-06,0.0
